Timestamp,Step,TrafficLight,Lane,VehicleCount,Congestion,AvgSpeed,Action
2025-04-02T17:03:07.420080,286,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.420987,286,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.422064,286,26853499,-4648013#0_0,1,30.1%,10.1,Programme 0 activé
2025-04-02T17:03:07.423058,286,26853499,-4648013#0_0,1,30.1%,10.1,Programme 0 activé
2025-04-02T17:03:07.424146,286,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.425151,286,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.426046,286,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.427047,286,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.428043,286,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.428043,286,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.430036,286,26853501,4420668_0,1,49.4%,12.3,Phase adaptée (+30%)
2025-04-02T17:03:07.431033,286,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.432092,286,26853501,-4420669#0_0,1,34.7%,11.5,Programme 0 activé
2025-04-02T17:03:07.432440,286,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.433453,286,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.434450,286,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.435446,286,26853541,4420667#0_0,2,100.0%,3.1,Programme 0 (urgence)
2025-04-02T17:03:07.436443,286,26853541,4420667#0_0,2,100.0%,3.1,Programme 0 (urgence)
2025-04-02T17:03:07.455379,287,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.457373,287,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.457373,287,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.458439,287,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.459446,287,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.461439,287,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.463450,287,26853499,-4648013#0_0,1,30.1%,11.0,Programme 0 activé
2025-04-02T17:03:07.464557,287,26853499,-4648013#0_0,1,30.1%,11.0,Programme 0 activé
2025-04-02T17:03:07.466594,287,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.467590,287,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.469582,287,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.470580,287,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.471576,287,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.473570,287,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.475572,287,26853501,4420668_0,1,49.4%,11.7,Phase adaptée (+30%)
2025-04-02T17:03:07.477592,287,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.479632,287,26853501,-4420669#0_0,1,34.7%,10.1,Programme 0 activé
2025-04-02T17:03:07.481042,287,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.482604,287,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.483561,287,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.485553,287,26853541,4420667#0_0,2,100.0%,1.4,Programme 0 (urgence)
2025-04-02T17:03:07.487551,287,26853541,4420667#0_0,2,100.0%,1.4,Programme 0 (urgence)
2025-04-02T17:03:07.504491,288,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.505487,288,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.507521,288,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.508553,288,26853498,4420664_0,1,67.6%,11.4,Phase adaptée (+30%)
2025-04-02T17:03:07.509509,288,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.510139,288,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.512162,288,26853499,-4648013#0_0,1,30.1%,11.8,Programme 0 activé
2025-04-02T17:03:07.512889,288,26853499,-4648013#0_0,1,30.1%,11.8,Programme 0 activé
2025-04-02T17:03:07.513974,288,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.515164,288,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.516201,288,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.516201,288,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.517199,288,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.518195,288,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.519191,288,26853501,4420668_0,1,49.4%,12.6,Phase adaptée (+30%)
2025-04-02T17:03:07.520187,288,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.520187,288,26853501,-4420669#0_0,1,34.7%,10.4,Programme 0 activé
2025-04-02T17:03:07.521183,288,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.521540,288,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.521540,288,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.522671,288,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.523424,288,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.544370,289,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.545375,289,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.545944,289,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.547962,289,26853498,4420664_0,1,67.6%,12.2,Phase adaptée (+30%)
2025-04-02T17:03:07.548959,289,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.549956,289,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.552166,289,26853499,-4648013#0_0,1,30.1%,12.6,Programme 0 activé
2025-04-02T17:03:07.553314,289,26853499,-4648013#0_0,1,30.1%,12.6,Programme 0 activé
2025-04-02T17:03:07.554839,289,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.556158,289,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.557169,289,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.558837,289,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.559851,289,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.560847,289,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.563914,289,26853501,4420668_0,1,49.4%,9.8,Phase adaptée (+30%)
2025-04-02T17:03:07.564949,289,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.565879,289,26853501,-4420669#0_0,1,34.7%,10.2,Programme 0 activé
2025-04-02T17:03:07.567903,289,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.568820,289,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.570888,289,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.572810,289,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.573846,289,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.596644,290,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.597637,290,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.599631,290,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.602620,290,26853498,4420664_0,1,67.6%,13.2,Phase adaptée (+30%)
2025-04-02T17:03:07.603878,290,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.605876,290,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.606873,290,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.608729,290,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.609480,290,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.610248,290,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.611195,290,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.611527,290,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.611527,290,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.612580,290,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.614573,290,26853501,4420668_0,1,49.4%,11.7,Phase adaptée (+30%)
2025-04-02T17:03:07.615684,290,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.616148,290,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.616975,290,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.617682,290,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.618935,290,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.621004,290,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.621417,290,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.642052,291,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.643590,291,26853498,-958035013#0_1,1,100.0%,13.8,Programme 0 (urgence)
2025-04-02T17:03:07.644865,291,26853498,-958035013#0_1,1,100.0%,13.8,Programme 0 (urgence)
2025-04-02T17:03:07.645959,291,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.646931,291,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.646931,291,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.647982,291,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.647982,291,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.648976,291,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.648976,291,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.650006,291,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.650843,291,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.651978,291,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.652985,291,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.655054,291,26853501,4420668_0,1,49.4%,12.3,Phase adaptée (+30%)
2025-04-02T17:03:07.657046,291,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.659053,291,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.660049,291,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.660958,291,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.663063,291,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.664029,291,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.664946,291,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.688862,292,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.689859,292,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.690855,292,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.692849,292,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.693888,292,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.694944,292,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.696884,292,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.697929,292,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.698930,292,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.700204,292,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.701229,292,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.701956,292,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.702800,292,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.703807,292,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.705638,292,26853501,4420668_0,1,49.4%,12.1,Phase adaptée (+30%)
2025-04-02T17:03:07.706638,292,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.707380,292,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.708644,292,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.708644,292,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.709493,292,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.709493,292,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.710580,292,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.730669,293,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.731586,293,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.732583,293,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.733580,293,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.734576,293,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.736658,293,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.737566,293,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.738824,293,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.739824,293,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.740858,293,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.741740,293,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.742468,293,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.743304,293,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.744303,293,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.744777,293,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.744777,293,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.745923,293,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.745923,293,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.746921,293,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.746921,293,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.747917,293,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.747917,293,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.765856,294,26853498,-958035013#0_0,1,100.0%,14.5,Programme 0 (urgence)
2025-04-02T17:03:07.766853,294,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.767850,294,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.769843,294,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.770731,294,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.772730,294,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.773725,294,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.774986,294,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.774986,294,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.776008,294,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.776504,294,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.777506,294,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.778280,294,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.778280,294,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.779544,294,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.780570,294,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.781008,294,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.782039,294,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.782784,294,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.782784,294,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.783947,294,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.783947,294,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.805054,295,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.806624,295,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.807120,295,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.808239,295,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.809273,295,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.810063,295,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.812123,295,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.813355,295,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.813947,295,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.815013,295,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.815013,295,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.816001,295,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.816248,295,26853500,4420666_0,1,69.2%,13.3,Phase adaptée (+30%)
2025-04-02T17:03:07.817258,295,26853500,4420666_0,1,69.2%,13.3,Phase adaptée (+30%)
2025-04-02T17:03:07.817258,295,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.817866,295,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.817866,295,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.817866,295,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.818753,295,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.818753,295,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.819608,295,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.819608,295,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.836679,296,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.838705,296,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.839714,296,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.839946,296,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.840554,296,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.841740,296,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.842723,296,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.844717,296,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.845619,296,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.846621,296,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.846888,296,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.847900,296,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.849893,296,26853500,4420666_0,1,69.2%,13.3,Phase adaptée (+30%)
2025-04-02T17:03:07.850889,296,26853500,4420666_0,1,69.2%,13.3,Phase adaptée (+30%)
2025-04-02T17:03:07.851886,296,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.852883,296,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.852883,296,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.854643,296,26853501,-4420669#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.854643,296,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.855661,296,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.856658,296,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.856898,296,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.881839,297,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.882836,297,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.883831,297,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.884285,297,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.885357,297,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.886354,297,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.887157,297,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.888708,297,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.889043,297,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.890048,297,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.891140,297,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.891140,297,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.892134,297,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.892134,297,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.892134,297,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.893334,297,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.893334,297,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.894547,297,26853501,-4420669#0_1,1,34.7%,13.5,Programme 0 activé
2025-04-02T17:03:07.894547,297,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.895575,297,26853541,-20546956#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.896071,297,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.896764,297,26853541,4420667#0_0,2,100.0%,0.0,Programme 0 (urgence)
2025-04-02T17:03:07.911040,298,26853498,-958035013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.912042,298,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.913037,298,26853498,-958035013#0_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.914033,298,26853498,4420664_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.915030,298,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.915407,298,26853498,4420664_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.917441,298,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.918438,298,26853499,-4648013#0_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.919825,298,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.920828,298,26853499,4420667#1_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.922816,298,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.922816,298,26853500,958035015#13_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.923815,298,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.924808,298,26853500,4420666_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.925344,298,26853501,4420668_0,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.926379,298,26853501,4420668_1,0,0.0%,0.0,Programme 0 activé
2025-04-02T17:03:07.926379,298,26853501,-4420669#0_0,0,0.0%,0.0,Programme 0 activé
